From,Club,Country,Elo,Season,Date
2018-01-15,Sociedad,ESP,1713.21826172,2018,2018-01-17
2018-01-17,Eibar,ESP,1704.27038574,2018,2018-01-17
2018-01-15,Espanyol,ESP,1700.58410645,2018,2018-01-17
2018-01-15,Getafe,ESP,1679.13549805,2018,2018-01-17
2018-01-16,Betis,ESP,1657.94274902,2018,2018-01-17
2018-01-15,Alaves,ESP,1654.66955566,2018,2018-01-17
2018-01-16,Leganes,ESP,1651.53369141,2018,2018-01-17
2018-01-15,Girona,ESP,1647.51831055,2018,2018-01-17
2018-01-16,Levante,ESP,1628.18469238,2018,2018-01-17
2018-01-14,Malaga,ESP,1623.86486816,2018,2018-01-17
2018-01-14,Depor,ESP,1612.0703125,2018,2018-01-17
2018-01-14,Las Palmas,ESP,1553.96777344,2018,2018-01-17
2018-01-07,Juventus,ITA,1958.54541016,2018,2018-01-17
2018-01-07,Napoli,ITA,1879.2734375,2018,2018-01-17
2018-01-15,Roma,ITA,1843.44787598,2018,2018-01-17
2018-01-15,Lazio,ITA,1755.94641113,2018,2018-01-17
2018-01-15,Inter,ITA,1750.21398926,2018,2018-01-17
2018-01-07,Atalanta,ITA,1744.92773438,2018,2018-01-17
2018-01-14,Fiorentina,ITA,1687.32104492,2018,2018-01-17
2018-01-14,Torino,ITA,1664.8828125,2018,2018-01-17
2018-01-14,Milan,ITA,1661.10742188,2018,2018-01-17
2018-01-14,Udinese,ITA,1627.58642578,2018,2018-01-17
2018-01-14,Sampdoria,ITA,1623.82055664,2018,2018-01-17
2018-01-14,Sassuolo,ITA,1594.36206055,2018,2018-01-17
2018-01-07,Bologna,ITA,1571.87316895,2018,2018-01-17
2018-01-07,Genoa,ITA,1565.9876709,2018,2018-01-17
2018-01-07,Cagliari,ITA,1563.99975586,2018,2018-01-17
2018-01-06,Chievo,ITA,1562.6673584,2018,2018-01-17
2018-01-07,Verona,ITA,1508.40979004,2018,2018-01-17
2018-01-07,Spal,ITA,1503.23962402,2018,2018-01-17
2018-01-07,Crotone,ITA,1501.4864502,2018,2018-01-17
2018-01-07,Benevento,ITA,1438.16186523,2018,2018-01-17
2018-01-13,Bayern,GER,1958.37365723,2018,2018-01-17
2018-01-15,Dortmund,GER,1757.25183105,2018,2018-01-17
2018-01-15,Leverkusen,GER,1710.75085449,2018,2018-01-17
2018-01-14,RB Leipzig,GER,1699.56921387,2018,2018-01-17
2018-01-14,Schalke,GER,1698.53710938,2018,2018-01-17
2018-01-15,Gladbach,GER,1676.9564209,2018,2018-01-17
2018-01-14,Hoffenheim,GER,1672.80822754,2018,2018-01-17
2018-01-14,Augsburg,GER,1645.2677002,2018,2018-01-17
2018-01-17,Wolfsburg,GER,1643.90136719,2018,2018-01-17
2018-01-16,Frankfurt,GER,1628.68688965,2018,2018-01-17
2018-01-14,Werder,GER,1622.53710938,2018,2018-01-17
2018-01-15,Hertha,GER,1610.8067627,2018,2018-01-17
2018-01-14,Hannover,GER,1594.17626953,2018,2018-01-17
2018-01-14,Freiburg,GER,1587.01269531,2018,2018-01-17
2018-01-14,Mainz,GER,1579.70129395,2018,2018-01-17
2018-01-15,Koeln,GER,1571.70776367,2018,2018-01-17
2018-01-14,Hamburg,GER,1568.43249512,2018,2018-01-17
2018-01-14,Stuttgart,GER,1568.18530273,2018,2018-01-17
2018-01-15,Paris SG,FRA,1905.95495605,2018,2018-01-17
2018-01-17,Monaco,FRA,1757.94641113,2018,2018-01-17
2018-01-15,Lyon,FRA,1747.80151367,2018,2018-01-17
2018-01-17,Marseille,FRA,1705.76342773,2018,2018-01-17
2018-01-17,Nice,FRA,1645.22265625,2018,2018-01-17
2018-01-15,Nantes,FRA,1596.70910645,2018,2018-01-17
2018-01-13,Guingamp,FRA,1578.48620605,2018,2018-01-17
2018-01-14,Montpellier,FRA,1570.1854248,2018,2018-01-17
2018-01-14,Rennes,FRA,1566.74645996,2018,2018-01-17
2018-01-14,Lille,FRA,1559.21765137,2018,2018-01-17
2018-01-17,Bordeaux,FRA,1555.5168457,2018,2018-01-17
2018-01-15,Saint-Etienne,FRA,1548.23693848,2018,2018-01-17
2018-01-15,Angers,FRA,1543.63757324,2018,2018-01-17
2018-01-14,Dijon,FRA,1524.2253418,2018,2018-01-17
2018-01-15,Toulouse,FRA,1515.21472168,2018,2018-01-17
2018-01-17,Caen,FRA,1514.6751709,2018,2018-01-17
2018-01-17,Strasbourg,FRA,1488.58081055,2018,2018-01-17
2018-01-14,Troyes,FRA,1480.6328125,2018,2018-01-17
2018-01-14,Amiens,FRA,1473.95458984,2018,2018-01-17
2018-01-14,Metz,FRA,1465.32922363,2018,2018-01-17
2018-01-21,Man City,ENG,1975.41101074,2018,2018-01-21
2018-01-21,Chelsea,ENG,1917.65893555,2018,2018-01-21
2018-01-21,Tottenham,ENG,1917.61804199,2018,2018-01-21
2018-01-21,Man United,ENG,1914.02526855,2018,2018-01-21
2018-01-15,Liverpool,ENG,1899.96228027,2018,2018-01-21
2018-01-21,Arsenal,ENG,1838.69604492,2018,2018-01-21
2018-01-21,Leicester,ENG,1743.78540039,2018,2018-01-21
2018-01-21,Everton,ENG,1687.48022461,2018,2018-01-21
2018-01-21,Burnley,ENG,1679.87756348,2018,2018-01-21
2018-01-21,West Ham,ENG,1671.21179199,2018,2018-01-21
2018-01-21,Bournemouth,ENG,1661.62695312,2018,2018-01-21
2018-01-21,Crystal Palace,ENG,1660.9387207,2018,2018-01-21
2018-01-15,Southampton,ENG,1658.17736816,2018,2018-01-21
2018-01-21,Stoke,ENG,1634.71228027,2018,2018-01-21
2018-01-21,West Brom,ENG,1633.65319824,2018,2018-01-21
2018-01-21,Newcastle,ENG,1619.86010742,2018,2018-01-21
2018-01-21,Watford,ENG,1619.13415527,2018,2018-01-21
2018-01-21,Swansea,ENG,1616.21630859,2018,2018-01-21
2018-01-21,Brighton,ENG,1598.23632812,2018,2018-01-21
2018-01-21,Huddersfield,ENG,1540.3548584,2018,2018-01-21
2018-01-15,Barcelona,ESP,2050.66650391,2018,2018-01-21
2018-01-14,Real Madrid,ESP,1987.71118164,2018,2018-01-21
2018-01-21,Atletico,ESP,1925.36987305,2018,2018-01-21
2018-01-21,Villarreal,ESP,1772.4473877,2018,2018-01-21
2018-01-21,Valencia,ESP,1767.60021973,2018,2018-01-21
2018-01-21,Sevilla,ESP,1761.73425293,2018,2018-01-21
2018-01-21,Bilbao,ESP,1756.52893066,2018,2018-01-21
2018-01-21,Celta,ESP,1718.0546875,2018,2018-01-21
2018-01-21,Sociedad,ESP,1713.21826172,2018,2018-01-21
2018-01-17,Eibar,ESP,1704.27038574,2018,2018-01-21
2018-01-21,Espanyol,ESP,1685.06738281,2018,2018-01-21
2018-01-21,Getafe,ESP,1679.06286621,2018,2018-01-21
2018-01-16,Betis,ESP,1657.94274902,2018,2018-01-21
2018-01-21,Girona,ESP,1655.34838867,2018,2018-01-21
2018-01-21,Alaves,ESP,1654.66955566,2018,2018-01-21
2018-01-21,Leganes,ESP,1651.53369141,2018,2018-01-21
2018-01-21,Levante,ESP,1624.92199707,2018,2018-01-21
2018-01-21,Malaga,ESP,1623.86486816,2018,2018-01-21
2018-01-21,Depor,ESP,1612.0703125,2018,2018-01-21
2018-01-21,Las Palmas,ESP,1565.54614258,2018,2018-01-21
2018-01-07,Juventus,ITA,1958.54541016,2018,2018-01-21
2018-01-07,Napoli,ITA,1879.2734375,2018,2018-01-21
2018-01-15,Roma,ITA,1843.44787598,2018,2018-01-21
2018-01-21,Lazio,ITA,1755.94641113,2018,2018-01-21
2018-01-21,Inter,ITA,1750.21398926,2018,2018-01-21
2018-01-07,Atalanta,ITA,1744.92773438,2018,2018-01-21
2018-01-21,Fiorentina,ITA,1687.32104492,2018,2018-01-21
2018-01-21,Torino,ITA,1664.8828125,2018,2018-01-21
2018-01-21,Milan,ITA,1661.10742188,2018,2018-01-21
2018-01-14,Udinese,ITA,1627.58642578,2018,2018-01-21
2018-01-21,Sampdoria,ITA,1623.82055664,2018,2018-01-21
2018-01-14,Sassuolo,ITA,1594.36206055,2018,2018-01-21
2018-01-07,Bologna,ITA,1571.87316895,2018,2018-01-21
2018-01-07,Genoa,ITA,1565.9876709,2018,2018-01-21
2018-01-07,Cagliari,ITA,1563.99975586,2018,2018-01-21
2018-01-06,Chievo,ITA,1562.6673584,2018,2018-01-21
2018-01-07,Verona,ITA,1508.40979004,2018,2018-01-21
2018-01-07,Spal,ITA,1503.23962402,2018,2018-01-21
2018-01-07,Crotone,ITA,1501.4864502,2018,2018-01-21
2018-01-07,Benevento,ITA,1438.16186523,2018,2018-01-21
2018-01-13,Bayern,GER,1958.37365723,2018,2018-01-21
2018-01-21,Dortmund,GER,1754.92004395,2018,2018-01-21
2018-01-21,Leverkusen,GER,1725.36096191,2018,2018-01-21
2018-01-21,Schalke,GER,1698.53710938,2018,2018-01-21
2018-01-21,RB Leipzig,GER,1690.40686035,2018,2018-01-21
2018-01-21,Gladbach,GER,1684.91748047,2018,2018-01-21
2018-01-21,Hoffenheim,GER,1658.19812012,2018,2018-01-21
2018-01-21,Frankfurt,GER,1642.95300293,2018,2018-01-21
2018-01-21,Augsburg,GER,1637.3067627,2018,2018-01-21
2018-01-21,Wolfsburg,GER,1629.63537598,2018,2018-01-21
2018-01-21,Werder,GER,1622.53710938,2018,2018-01-21
2018-01-21,Hertha,GER,1613.13867188,2018,2018-01-21
2018-01-21,Freiburg,GER,1596.17504883,2018,2018-01-21
2018-01-14,Hannover,GER,1594.17626953,2018,2018-01-21
2018-01-21,Mainz,GER,1585.73022461,2018,2018-01-21
2018-01-21,Koeln,GER,1585.23657227,2018,2018-01-21
2018-01-21,Stuttgart,GER,1562.15637207,2018,2018-01-21
2018-01-21,Hamburg,GER,1554.90380859,2018,2018-01-21
2018-01-18,Paris SG,FRA,1908.35083008,2018,2018-01-21
2018-01-21,Monaco,FRA,1757.94641113,2018,2018-01-21
2018-01-21,Lyon,FRA,1755.32080078,2018,2018-01-21
2018-01-21,Marseille,FRA,1712.86950684,2018,2018-01-21
2018-01-21,Nice,FRA,1645.22265625,2018,2018-01-21
2018-01-21,Nantes,FRA,1585.16040039,2018,2018-01-21
2018-01-21,Rennes,FRA,1582.23803711,2018,2018-01-21
2018-01-21,Montpellier,FRA,1574.63183594,2018,2018-01-21
2018-01-21,Bordeaux,FRA,1566.60852051,2018,2018-01-21
2018-01-21,Guingamp,FRA,1558.17553711,2018,2018-01-21
2018-01-21,Angers,FRA,1544.8425293,2018,2018-01-21
2018-01-21,Lille,FRA,1541.17797852,2018,2018-01-21
2018-01-18,Saint-Etienne,FRA,1533.27087402,2018,2018-01-21
2018-01-21,Dijon,FRA,1514.84606934,2018,2018-01-21
2018-01-21,Toulouse,FRA,1510.34619141,2018,2018-01-21
2018-01-20,Caen,FRA,1507.5690918,2018,2018-01-21
2018-01-21,Strasbourg,FRA,1495.56420898,2018,2018-01-21
2018-01-21,Amiens,FRA,1487.62536621,2018,2018-01-21
2018-01-21,Troyes,FRA,1481.97607422,2018,2018-01-21
2018-01-18,Metz,FRA,1480.29516602,2018,2018-01-21
2018-01-21,Man City,ENG,1975.41101074,2018,2018-01-25
2018-01-21,Chelsea,ENG,1917.65893555,2018,2018-01-25
2018-01-22,Man United,ENG,1914.02526855,2018,2018-01-25
2018-01-22,Tottenham,ENG,1912.26281738,2018,2018-01-25
2018-01-23,Liverpool,ENG,1886.37780762,2018,2018-01-25
2018-01-25,Arsenal,ENG,1838.69604492,2018,2018-01-25
2018-01-22,Leicester,ENG,1743.78540039,2018,2018-01-25
2018-01-22,Everton,ENG,1687.48022461,2018,2018-01-25
2018-01-22,Burnley,ENG,1679.87756348,2018,2018-01-25
2018-01-21,West Ham,ENG,1671.21179199,2018,2018-01-25
2018-01-22,Southampton,ENG,1663.53259277,2018,2018-01-25
2018-01-22,Bournemouth,ENG,1661.62695312,2018,2018-01-25
2018-01-22,Crystal Palace,ENG,1660.9387207,2018,2018-01-25
2018-01-22,Stoke,ENG,1634.71228027,2018,2018-01-25
2018-01-22,West Brom,ENG,1633.65319824,2018,2018-01-25
2018-01-23,Swansea,ENG,1629.80078125,2018,2018-01-25
2018-01-25,Newcastle,ENG,1619.86010742,2018,2018-01-25
2018-01-25,Watford,ENG,1619.13415527,2018,2018-01-25
2018-01-21,Brighton,ENG,1598.23632812,2018,2018-01-25
2018-01-21,Huddersfield,ENG,1540.3548584,2018,2018-01-25
2018-01-22,Barcelona,ESP,2054.69165039,2018,2018-01-25
2018-01-22,Real Madrid,ESP,1989.70056152,2018,2018-01-25
2018-01-21,Atletico,ESP,1925.36987305,2018,2018-01-25
2018-01-21,Villarreal,ESP,1772.4473877,2018,2018-01-25
2018-01-21,Valencia,ESP,1767.60021973,2018,2018-01-25
2018-01-25,Sevilla,ESP,1761.73425293,2018,2018-01-25
2018-01-22,Bilbao,ESP,1756.52893066,2018,2018-01-25
2018-01-22,Celta,ESP,1727.7635498,2018,2018-01-25
2018-01-23,Sociedad,ESP,1703.50952148,2018,2018-01-25
2018-01-23,Eibar,ESP,1699.9876709,2018,2018-01-25
2018-01-22,Espanyol,ESP,1685.06738281,2018,2018-01-25
2018-01-22,Getafe,ESP,1679.06286621,2018,2018-01-25
2018-01-22,Girona,ESP,1655.34838867,2018,2018-01-25
2018-01-22,Betis,ESP,1653.91760254,2018,2018-01-25
2018-01-22,Leganes,ESP,1653.90991211,2018,2018-01-25
2018-01-22,Alaves,ESP,1652.29321289,2018,2018-01-25
2018-01-23,Malaga,ESP,1628.14758301,2018,2018-01-25
2018-01-23,Levante,ESP,1624.92199707,2018,2018-01-25
2018-01-22,Depor,ESP,1610.08093262,2018,2018-01-25
2018-01-21,Las Palmas,ESP,1565.54614258,2018,2018-01-25
2018-01-23,Juventus,ITA,1959.4822998,2018,2018-01-25
2018-01-22,Napoli,ITA,1885.21435547,2018,2018-01-25
2018-01-25,Roma,ITA,1838.29467773,2018,2018-01-25
2018-01-25,Lazio,ITA,1767.31665039,2018,2018-01-25
2018-01-22,Inter,ITA,1751.2590332,2018,2018-01-25
2018-01-22,Atalanta,ITA,1738.98681641,2018,2018-01-25
2018-01-22,Fiorentina,ITA,1675.8605957,2018,2018-01-25
2018-01-22,Milan,ITA,1668.10913086,2018,2018-01-25
2018-01-22,Torino,ITA,1664.48791504,2018,2018-01-25
2018-01-25,Sampdoria,ITA,1639.38916016,2018,2018-01-25
2018-01-25,Udinese,ITA,1616.74401855,2018,2018-01-25
2018-01-22,Sassuolo,ITA,1594.75695801,2018,2018-01-25
2018-01-22,Bologna,ITA,1578.41235352,2018,2018-01-25
2018-01-23,Genoa,ITA,1565.05065918,2018,2018-01-25
2018-01-22,Chievo,ITA,1557.35217285,2018,2018-01-25
2018-01-22,Cagliari,ITA,1556.99804688,2018,2018-01-25
2018-01-22,Crotone,ITA,1518.08666992,2018,2018-01-25
2018-01-22,Spal,ITA,1508.02722168,2018,2018-01-25
2018-01-22,Verona,ITA,1491.80957031,2018,2018-01-25
2018-01-22,Benevento,ITA,1431.62268066,2018,2018-01-25
2018-01-22,Bayern,GER,1960.01135254,2018,2018-01-25
2018-01-21,Dortmund,GER,1754.92004395,2018,2018-01-25
2018-01-22,Leverkusen,GER,1725.36096191,2018,2018-01-25
2018-01-22,Schalke,GER,1694.06921387,2018,2018-01-25
2018-01-22,RB Leipzig,GER,1690.40686035,2018,2018-01-25
2018-01-22,Gladbach,GER,1684.91748047,2018,2018-01-25
2018-01-22,Hoffenheim,GER,1658.19812012,2018,2018-01-25
2018-01-22,Frankfurt,GER,1642.95300293,2018,2018-01-25
2018-01-25,Augsburg,GER,1637.3067627,2018,2018-01-25
2018-01-23,Wolfsburg,GER,1629.63537598,2018,2018-01-25
2018-01-25,Werder,GER,1620.89929199,2018,2018-01-25
2018-01-21,Hertha,GER,1613.13867188,2018,2018-01-25
2018-01-22,Hannover,GER,1598.64416504,2018,2018-01-25
2018-01-21,Freiburg,GER,1596.17504883,2018,2018-01-25
2018-01-23,Mainz,GER,1585.73022461,2018,2018-01-25
2018-01-21,Koeln,GER,1585.23657227,2018,2018-01-25
2018-01-21,Stuttgart,GER,1562.15637207,2018,2018-01-25
2018-01-21,Hamburg,GER,1554.90380859,2018,2018-01-25
2018-01-23,Paris SG,FRA,1898.40332031,2018,2018-01-25
2018-01-25,Lyon,FRA,1765.26843262,2018,2018-01-25
2018-01-22,Monaco,FRA,1760.16870117,2018,2018-01-25
2018-01-22,Marseille,FRA,1712.86950684,2018,2018-01-25
2018-01-22,Nice,FRA,1649.18066406,2018,2018-01-25
2018-01-21,Nantes,FRA,1585.16040039,2018,2018-01-25
2018-01-21,Rennes,FRA,1582.23803711,2018,2018-01-25
2018-01-21,Montpellier,FRA,1574.63183594,2018,2018-01-25
2018-01-21,Bordeaux,FRA,1566.60852051,2018,2018-01-25
2018-01-21,Guingamp,FRA,1558.17553711,2018,2018-01-25
2018-01-21,Angers,FRA,1544.8425293,2018,2018-01-25
2018-01-21,Lille,FRA,1541.17797852,2018,2018-01-25
2018-01-22,Saint-Etienne,FRA,1529.31286621,2018,2018-01-25
2018-01-21,Dijon,FRA,1514.84606934,2018,2018-01-25
2018-01-21,Toulouse,FRA,1510.34619141,2018,2018-01-25
2018-01-20,Caen,FRA,1507.5690918,2018,2018-01-25
2018-01-21,Strasbourg,FRA,1495.56420898,2018,2018-01-25
2018-01-21,Amiens,FRA,1487.62536621,2018,2018-01-25
2018-01-21,Troyes,FRA,1481.97607422,2018,2018-01-25
2018-01-22,Metz,FRA,1478.07299805,2018,2018-01-25
2018-01-21,Man City,ENG,1975.41101074,2018,2018-01-29
2018-01-21,Chelsea,ENG,1917.65893555,2018,2018-01-29
2018-01-22,Man United,ENG,1914.02526855,2018,2018-01-29
2018-01-22,Tottenham,ENG,1912.26281738,2018,2018-01-29
2018-01-29,Liverpool,ENG,1886.37780762,2018,2018-01-29
2018-01-25,Arsenal,ENG,1838.69604492,2018,2018-01-29
2018-01-28,Leicester,ENG,1743.78540039,2018,2018-01-29
2018-01-29,Everton,ENG,1687.48022461,2018,2018-01-29
2018-01-28,Burnley,ENG,1679.87756348,2018,2018-01-29
2018-01-21,West Ham,ENG,1671.21179199,2018,2018-01-29
2018-01-29,Southampton,ENG,1663.53259277,2018,2018-01-29
2018-01-29,Bournemouth,ENG,1661.62695312,2018,2018-01-29
2018-01-29,Crystal Palace,ENG,1660.9387207,2018,2018-01-29
2018-01-22,Stoke,ENG,1634.71228027,2018,2018-01-29
2018-01-22,West Brom,ENG,1633.65319824,2018,2018-01-29
2018-01-23,Swansea,ENG,1629.80078125,2018,2018-01-29
2018-01-29,Newcastle,ENG,1619.86010742,2018,2018-01-29
2018-01-29,Watford,ENG,1619.13415527,2018,2018-01-29
2018-01-29,Brighton,ENG,1598.23632812,2018,2018-01-29
2018-01-21,Huddersfield,ENG,1540.3548584,2018,2018-01-29
2018-01-29,Barcelona,ESP,2055.4230957,2018,2018-01-29
2018-01-28,Real Madrid,ESP,1997.26489258,2018,2018-01-29
2018-01-29,Atletico,ESP,1927.04187012,2018,2018-01-29
2018-01-28,Villarreal,ESP,1778.86804199,2018,2018-01-29
2018-01-29,Valencia,ESP,1760.03588867,2018,2018-01-29
2018-01-29,Sevilla,ESP,1757.36279297,2018,2018-01-29
2018-01-29,Bilbao,ESP,1752.83117676,2018,2018-01-29
2018-01-29,Celta,ESP,1727.7635498,2018,2018-01-29
2018-01-27,Eibar,ESP,1703.68554688,2018,2018-01-29
2018-01-28,Sociedad,ESP,1697.08886719,2018,2018-01-29
2018-01-29,Getafe,ESP,1683.43432617,2018,2018-01-29
2018-01-29,Espanyol,ESP,1678.16552734,2018,2018-01-29
2018-01-29,Leganes,ESP,1660.81176758,2018,2018-01-29
2018-01-28,Girona,ESP,1656.8125,2018,2018-01-29
2018-01-22,Betis,ESP,1653.91760254,2018,2018-01-29
2018-01-29,Alaves,ESP,1651.56176758,2018,2018-01-29
2018-01-28,Levante,ESP,1626.73217773,2018,2018-01-29
2018-01-28,Malaga,ESP,1626.68347168,2018,2018-01-29
2018-01-28,Depor,ESP,1608.27062988,2018,2018-01-29
2018-01-29,Las Palmas,ESP,1563.87414551,2018,2018-01-29
2018-01-28,Juventus,ITA,1961.77282715,2018,2018-01-29
2018-01-29,Napoli,ITA,1887.31884766,2018,2018-01-29
2018-01-29,Roma,ITA,1824.43945312,2018,2018-01-29
2018-01-29,Lazio,ITA,1758.23132324,2018,2018-01-29
2018-01-29,Atalanta,ITA,1748.92932129,2018,2018-01-29
2018-01-29,Inter,ITA,1746.3260498,2018,2018-01-29
2018-01-29,Milan,ITA,1677.19445801,2018,2018-01-29
2018-01-29,Torino,ITA,1668.26965332,2018,2018-01-29
2018-01-29,Sampdoria,ITA,1653.24438477,2018,2018-01-29
2018-01-29,Fiorentina,ITA,1652.49121094,2018,2018-01-29
2018-01-29,Udinese,ITA,1624.96325684,2018,2018-01-29
2018-01-28,Sassuolo,ITA,1584.81433105,2018,2018-01-29
2018-01-29,Bologna,ITA,1576.3079834,2018,2018-01-29
2018-01-29,Cagliari,ITA,1557.47436523,2018,2018-01-29
2018-01-29,Genoa,ITA,1556.8314209,2018,2018-01-29
2018-01-28,Chievo,ITA,1555.06152344,2018,2018-01-29
2018-01-29,Crotone,ITA,1517.61035156,2018,2018-01-29
2018-01-29,Verona,ITA,1515.17895508,2018,2018-01-29
2018-01-29,Spal,ITA,1512.96020508,2018,2018-01-29
2018-01-29,Benevento,ITA,1427.84106445,2018,2018-01-29
2018-01-28,Bayern,GER,1962.50195312,2018,2018-01-29
2018-01-29,Dortmund,GER,1749.31787109,2018,2018-01-29
2018-01-29,Leverkusen,GER,1730.22058105,2018,2018-01-29
2018-01-28,Schalke,GER,1702.78198242,2018,2018-01-29
2018-01-28,RB Leipzig,GER,1685.28088379,2018,2018-01-29
2018-01-27,Gladbach,GER,1674.3807373,2018,2018-01-29
2018-01-28,Hoffenheim,GER,1655.7076416,2018,2018-01-29
2018-01-29,Frankfurt,GER,1653.48974609,2018,2018-01-29
2018-01-29,Wolfsburg,GER,1638.36633301,2018,2018-01-29
2018-01-28,Augsburg,GER,1637.57043457,2018,2018-01-29
2018-01-29,Werder,GER,1618.93920898,2018,2018-01-29
2018-01-29,Hertha,GER,1615.09863281,2018,2018-01-29
2018-01-28,Freiburg,GER,1601.77709961,2018,2018-01-29
2018-01-29,Hannover,GER,1589.91320801,2018,2018-01-29
2018-01-28,Koeln,GER,1584.97290039,2018,2018-01-29
2018-01-29,Mainz,GER,1580.87072754,2018,2018-01-29
2018-01-28,Hamburg,GER,1560.02978516,2018,2018-01-29
2018-01-28,Stuttgart,GER,1553.44372559,2018,2018-01-29
2018-01-28,Paris SG,FRA,1900.85571289,2018,2018-01-29
2018-01-29,Monaco,FRA,1760.79760742,2018,2018-01-29
2018-01-29,Lyon,FRA,1749.23547363,2018,2018-01-29
2018-01-29,Marseille,FRA,1712.24060059,2018,2018-01-29
2018-01-29,Nice,FRA,1638.53967285,2018,2018-01-29
2018-01-28,Nantes,FRA,1601.1307373,2018,2018-01-29
2018-01-29,Bordeaux,FRA,1582.64135742,2018,2018-01-29
2018-01-27,Rennes,FRA,1574.29101562,2018,2018-01-29
2018-01-28,Montpellier,FRA,1572.17932129,2018,2018-01-29
2018-01-28,Angers,FRA,1550.02770996,2018,2018-01-29
2018-01-29,Lille,FRA,1546.4987793,2018,2018-01-29
2018-01-28,Guingamp,FRA,1542.20507812,2018,2018-01-29
2018-01-28,Saint-Etienne,FRA,1535.29907227,2018,2018-01-29
2018-01-27,Dijon,FRA,1522.79309082,2018,2018-01-29
2018-01-28,Toulouse,FRA,1516.10351562,2018,2018-01-29
2018-01-28,Caen,FRA,1501.58288574,2018,2018-01-29
2018-01-29,Strasbourg,FRA,1490.2434082,2018,2018-01-29
2018-01-28,Metz,FRA,1488.71398926,2018,2018-01-29
2018-01-28,Amiens,FRA,1482.44018555,2018,2018-01-29
2018-01-28,Troyes,FRA,1476.21875,2018,2018-01-29
2018-02-01,Man City,ENG,1977.55737305,2018,2018-02-01
2018-02-01,Tottenham,ENG,1921.82104492,2018,2018-02-01
2018-02-01,Man United,ENG,1904.46704102,2018,2018-02-01
2018-02-01,Chelsea,ENG,1891.67431641,2018,2018-02-01
2018-01-31,Liverpool,ENG,1889.9074707,2018,2018-02-01
2018-01-31,Arsenal,ENG,1821.59777832,2018,2018-02-01
2018-02-01,Leicester,ENG,1735.6685791,2018,2018-02-01
2018-02-01,Everton,ENG,1695.5970459,2018,2018-02-01
2018-02-01,Bournemouth,ENG,1687.61157227,2018,2018-02-01
2018-02-01,Burnley,ENG,1679.625,2018,2018-02-01
2018-02-01,West Ham,ENG,1669.4432373,2018,2018-02-01
2018-01-31,Crystal Palace,ENG,1662.70739746,2018,2018-02-01
2018-02-01,Southampton,ENG,1660.29882812,2018,2018-02-01
2018-01-31,Swansea,ENG,1646.89904785,2018,2018-02-01
2018-02-01,Stoke,ENG,1632.81237793,2018,2018-02-01
2018-02-01,West Brom,ENG,1631.50683594,2018,2018-02-01
2018-02-01,Watford,ENG,1621.03393555,2018,2018-02-01
2018-02-01,Newcastle,ENG,1620.1126709,2018,2018-02-01
2018-02-01,Brighton,ENG,1601.47021484,2018,2018-02-01
2018-01-31,Huddersfield,ENG,1536.82519531,2018,2018-02-01
2018-01-29,Barcelona,ESP,2055.4230957,2018,2018-02-01
2018-01-28,Real Madrid,ESP,1997.26489258,2018,2018-02-01
2018-01-29,Atletico,ESP,1927.04187012,2018,2018-02-01
2018-01-28,Villarreal,ESP,1778.86804199,2018,2018-02-01
2018-01-29,Valencia,ESP,1760.03588867,2018,2018-02-01
2018-01-29,Sevilla,ESP,1757.36279297,2018,2018-02-01
2018-01-29,Bilbao,ESP,1752.83117676,2018,2018-02-01
2018-01-30,Celta,ESP,1731.99926758,2018,2018-02-01
2018-01-27,Eibar,ESP,1703.68554688,2018,2018-02-01
2018-01-28,Sociedad,ESP,1697.08886719,2018,2018-02-01
2018-02-01,Getafe,ESP,1683.43432617,2018,2018-02-01
2018-02-01,Espanyol,ESP,1678.16552734,2018,2018-02-01
2018-02-01,Leganes,ESP,1660.81176758,2018,2018-02-01
2018-01-28,Girona,ESP,1656.8125,2018,2018-02-01
2018-01-30,Alaves,ESP,1651.56176758,2018,2018-02-01
2018-01-30,Betis,ESP,1649.6817627,2018,2018-02-01
2018-01-28,Levante,ESP,1626.73217773,2018,2018-02-01
2018-01-28,Malaga,ESP,1626.68347168,2018,2018-02-01
2018-01-28,Depor,ESP,1608.27062988,2018,2018-02-01
2018-01-29,Las Palmas,ESP,1563.87414551,2018,2018-02-01
2018-01-28,Juventus,ITA,1961.77282715,2018,2018-02-01
2018-01-31,Napoli,ITA,1887.31884766,2018,2018-02-01
2018-01-31,Roma,ITA,1824.43945312,2018,2018-02-01
2018-01-29,Lazio,ITA,1758.23132324,2018,2018-02-01
2018-01-29,Atalanta,ITA,1748.92932129,2018,2018-02-01
